towards_goal_reward,pos_reward,upright_reward,alignment_reward,angvel_reward,vel_reward,action_cost,action_difference_penalty,towards_goal_percentage,pos_reward_percentage,other_percentage
-0.17171227931976318,9.799947738647461,0.6211171746253967,1.2182340621948242,0.09592632949352264,1.2535974979400635,0.0,-2.1171984672546387,1304.9921875,-310.4419250488281,-894.5502319335938
-0.17180687189102173,9.791475296020508,0.6172109842300415,1.1751642227172852,0.09570474922657013,1.2491343021392822,0.0,-2.119878053665161,919.6714477539062,-190.51254272460938,-629.1588134765625
-0.1711159646511078,9.735149383544922,0.6391047835350037,1.2144547700881958,0.09679313004016876,1.24703049659729,0.0,-2.1160902976989746,887.8890991210938,-179.8597412109375,-608.0293579101562
-0.1695481389760971,9.749622344970703,0.6292414665222168,1.2174911499023438,0.0994812399148941,1.2249155044555664,0.0,-2.1326279640197754,822.9007568359375,-154.88375854492188,-568.0170288085938
-0.171612948179245,9.844653129577637,0.6328437328338623,1.2434390783309937,0.09818205237388611,1.2414170503616333,0.0,-2.1225743293762207,1563.2452392578125,-386.81024169921875,-1076.43505859375
-0.17086955904960632,9.833717346191406,0.6006047129631042,1.2306628227233887,0.09983249008655548,1.2538317441940308,0.0,-2.1353602409362793,1373.8035888671875,-326.0409851074219,-947.7626953125
-0.17183861136436462,9.813169479370117,0.5986834764480591,1.2041194438934326,0.09396182000637054,1.2481719255447388,0.0,-2.1280429363250732,1040.1243896484375,-228.66561889648438,-711.458740234375
-0.1714186668395996,9.852920532226562,0.6161468029022217,1.2055330276489258,0.09776260703802109,1.2409963607788086,0.0,-2.113684892654419,1001.5767211914062,-211.66098022460938,-689.9156494140625
-0.1707156002521515,9.799692153930664,0.6115380525588989,1.2193331718444824,0.09988860040903091,1.2437496185302734,0.0,-2.116713047027588,961.8443603515625,-199.55259704589844,-662.291748046875
-0.1708647757768631,9.776483535766602,0.6409289836883545,1.2364730834960938,0.09917605668306351,1.2449225187301636,0.0,-2.1255908012390137,942.4649047851562,-193.71730041503906,-648.74755859375
-0.17370057106018066,9.842342376708984,0.6476279497146606,1.1756900548934937,0.09586315602064133,1.2413922548294067,0.0,-2.1369354724884033,682.22021484375,-117.69834899902344,-464.5218811035156
-0.17148476839065552,9.78725814819336,0.6298927068710327,1.1655980348587036,0.09905262291431427,1.2378308773040771,0.0,-2.100019931793213,936.9098510742188,-194.72625732421875,-642.18359375
-0.1697981357574463,9.840646743774414,0.6118766069412231,1.1799230575561523,0.10170665383338928,1.2480058670043945,0.0,-2.1281731128692627,886.5973510742188,-170.34609985351562,-616.2511596679688
-0.17101894319057465,9.800616264343262,0.6132296323776245,1.1753592491149902,0.10119841992855072,1.240593671798706,0.0,-2.130955696105957,840.1231689453125,-162.6325225830078,-577.4906005859375
-0.17230913043022156,9.818151473999023,0.6286730170249939,1.2082611322402954,0.10009889304637909,1.23800790309906,0.0,-2.1586978435516357,807.6785278320312,-155.27386474609375,-552.4046020507812
-0.17208439111709595,9.860186576843262,0.6311448812484741,1.1707414388656616,0.09861690551042557,1.2343947887420654,0.0,-2.1213555335998535,830.8388671875,-159.948974609375,-570.889892578125
-0.17213959991931915,9.82237434387207,0.6082708239555359,1.1800954341888428,0.09742190688848495,1.2469630241394043,0.0,-2.1046175956726074,813.8223876953125,-157.13571166992188,-556.6867065429688
-0.16993501782417297,9.795978546142578,0.612031102180481,1.1760870218276978,0.09866586327552795,1.2366080284118652,0.0,-2.1119461059570312,1046.3851318359375,-223.28529357910156,-723.0997924804688
-0.1679651141166687,9.846628189086914,0.6219946146011353,1.2095649242401123,0.09942053258419037,1.2524080276489258,0.0,-2.126023292541504,1608.8529052734375,-376.6317443847656,-1132.22119140625
-0.16785787045955658,9.89116096496582,0.6167418956756592,1.2317721843719482,0.0965787023305893,1.2565913200378418,0.0,-2.099865436553955,2847.50146484375,-735.4170532226562,-2012.0845947265625
-0.16867944598197937,9.901801109313965,0.597753643989563,1.1958060264587402,0.08756035566329956,1.2615559101104736,0.0,-2.1196606159210205,1313.3782958984375,-290.8126220703125,-922.565673828125
-0.16993498802185059,9.90886116027832,0.6029790639877319,1.181786298751831,0.08913923799991608,1.2616524696350098,0.0,-2.1289215087890625,1116.5484619140625,-237.12074279785156,-779.4276123046875
-0.16828584671020508,9.892240524291992,0.6142791509628296,1.1776831150054932,0.09455617517232895,1.2529793977737427,0.0,-2.117277145385742,1138.24169921875,-236.46421813964844,-801.7774658203125
-0.16899420320987701,9.909253120422363,0.6221202611923218,1.216860294342041,0.09470401704311371,1.2538660764694214,0.0,-2.119762897491455,2040.119873046875,-505.9577941894531,-1434.162109375
-0.1662803739309311,10.005507469177246,0.6059920787811279,1.2000401020050049,0.09796297550201416,1.2637534141540527,0.0,-2.108896493911743,5057.37548828125,-1315.75244140625,-3641.623291015625
-0.16592012345790863,9.967466354370117,0.6147288084030151,1.2237892150878906,0.09836471080780029,1.2525534629821777,0.0,-2.126068115234375,2524.0712890625,-608.73828125,-1815.3331298828125
-0.16493085026741028,9.937909126281738,0.6402744054794312,1.1739026308059692,0.09877045452594757,1.266410231590271,0.0,-2.12626314163208,1627.4288330078125,-348.9364013671875,-1178.4923095703125
-0.16657403111457825,9.956331253051758,0.6350748538970947,1.1652789115905762,0.09852547943592072,1.2650712728500366,0.0,-2.1311287879943848,1580.5244140625,-346.1836853027344,-1134.3408203125
-0.16705043613910675,9.978720664978027,0.601647138595581,1.1924488544464111,0.09536071121692657,1.2604095935821533,0.0,-2.139834403991699,1311.6043701171875,-274.4328918457031,-937.1715698242188
-0.16753429174423218,9.98442554473877,0.5993883013725281,1.1308345794677734,0.09503769874572754,1.2725380659103394,0.0,-2.1117336750030518,1256.747802734375,-260.221923828125,-896.52587890625
-0.16770721971988678,9.982400894165039,0.6158066987991333,1.1622841358184814,0.09070491045713425,1.2652134895324707,0.0,-2.108534812927246,1342.4375,-285.5516662597656,-956.885986328125
-0.16742917895317078,9.907402038574219,0.6209861040115356,1.1531245708465576,0.09108342230319977,1.2784652709960938,0.0,-2.1407742500305176,930.152099609375,-169.16275024414062,-660.9893798828125
-0.16763290762901306,9.961605072021484,0.5852686166763306,1.1447786092758179,0.09294423460960388,1.2690201997756958,0.0,-2.1195623874664307,960.2105102539062,-178.06573486328125,-682.1447143554688
-0.1670379340648651,9.979663848876953,0.6012791395187378,1.1822147369384766,0.0953318178653717,1.2622654438018799,0.0,-2.1159090995788574,1090.0997314453125,-210.98341369628906,-779.1163330078125
-0.1685774028301239,10.01144790649414,0.5978294014930725,1.1383697986602783,0.09566012024879456,1.2559999227523804,0.0,-2.134016752243042,739.95849609375,-114.94164276123047,-525.0167846679688
-0.1695009022951126,10.006921768188477,0.5956829190254211,1.1139094829559326,0.09815467149019241,1.2460263967514038,0.0,-2.1196415424346924,688.4668579101562,-103.22073364257812,-485.2461242675781
-0.17054438591003418,10.009407043457031,0.6227768659591675,1.1752630472183228,0.09578760713338852,1.2463322877883911,0.0,-2.120361328125,986.281494140625,-193.79122924804688,-692.4903564453125
-0.17320102453231812,10.030200958251953,0.6301887035369873,1.179905891418457,0.09216120839118958,1.2367868423461914,0.0,-2.114704132080078,1039.5150146484375,-219.9408721923828,-719.5740356445312
-0.1753186583518982,10.03862190246582,0.5982677936553955,1.2039110660552979,0.0900258868932724,1.2439897060394287,0.0,-2.118342876434326,868.9212036132812,-175.61453247070312,-593.306640625
-0.17489776015281677,10.047779083251953,0.5820536017417908,1.1724945306777954,0.08742169290781021,1.2443170547485352,0.0,-2.120697021484375,690.8016967773438,-118.35000610351562,-472.4516296386719
-0.17626714706420898,10.01668930053711,0.6097406148910522,1.1255054473876953,0.0825994461774826,1.236088514328003,0.0,-2.10608172416687,578.6763916015625,-86.5240478515625,-392.1523742675781
-0.17878790199756622,10.000914573669434,0.6215324401855469,1.1704695224761963,0.08245791494846344,1.2433338165283203,0.0,-2.085122585296631,681.8231811523438,-126.16674041748047,-455.65643310546875
-0.1802181750535965,10.046363830566406,0.5903394818305969,1.1731185913085938,0.08224300295114517,1.23939847946167,0.0,-2.0887413024902344,808.6045532226562,-172.05645751953125,-536.5480346679688
-0.18036365509033203,10.008108139038086,0.572308361530304,1.1540418863296509,0.08065971732139587,1.239513874053955,0.0,-2.0984134674072266,666.1914672851562,-126.6310806274414,-439.5604248046875
-0.18011432886123657,9.930774688720703,0.5943920612335205,1.1719684600830078,0.08642038702964783,1.2553305625915527,0.0,-2.1067135334014893,743.9541625976562,-153.79641723632812,-490.15771484375
-0.18219026923179626,9.94278335571289,0.6175907254219055,1.1692523956298828,0.08450226485729218,1.248971700668335,0.0,-2.125326156616211,672.9031372070312,-133.61474609375,-439.28839111328125
-0.18180684745311737,9.892911911010742,0.6167799234390259,1.1854887008666992,0.08374358713626862,1.2441370487213135,0.0,-2.1045737266540527,648.8958129882812,-126.39512634277344,-422.50067138671875
-0.17921534180641174,9.888566017150879,0.6125538945198059,1.209977388381958,0.09005697071552277,1.2427513599395752,0.0,-2.116715431213379,710.4916381835938,-141.34060668945312,-469.1510314941406
-0.17793598771095276,9.838048934936523,0.6027204990386963,1.1607598066329956,0.09395046532154083,1.2497694492340088,0.0,-2.108698844909668,745.3933715820312,-151.72817993164062,-493.6651611328125
-0.18075096607208252,9.88302993774414,0.5802212357521057,1.1982849836349487,0.08911285549402237,1.2369440793991089,0.0,-2.1150858402252197,647.2271118164062,-125.07943725585938,-422.14764404296875
-0.18391954898834229,9.888435363769531,0.5899892449378967,1.199840784072876,0.09048819541931152,1.2424360513687134,0.0,-2.1209158897399902,630.3858032226562,-125.5508041381836,-404.8349914550781
-0.18282532691955566,9.866647720336914,0.6172568798065186,1.2469723224639893,0.09410706162452698,1.2465085983276367,0.0,-2.104396104812622,869.8306274414062,-207.25372314453125,-562.576904296875
-0.17957767844200134,9.827765464782715,0.6300647258758545,1.215804934501648,0.0983055979013443,1.2395319938659668,0.0,-2.1130526065826416,830.2520751953125,-184.8959503173828,-545.3560791015625
-0.17894843220710754,9.869977951049805,0.5961054563522339,1.1950980424880981,0.0965752899646759,1.241695523262024,0.0,-2.116962194442749,778.8551025390625,-165.08241271972656,-513.772705078125
-0.17938508093357086,9.903685569763184,0.6258476972579956,1.1965925693511963,0.09497807919979095,1.2449792623519897,0.0,-2.09861421585083,923.511474609375,-212.44557189941406,-611.06591796875
-0.17967230081558228,9.91023063659668,0.6029899716377258,1.1831670999526978,0.09655247628688812,1.2483971118927002,0.0,-2.102375030517578,784.3389282226562,-166.68399047851562,-517.6549072265625
-0.17851391434669495,9.887001991271973,0.601040780544281,1.1855233907699585,0.09783932566642761,1.2476658821105957,0.0,-2.119288444519043,873.6080932617188,-194.50015258789062,-579.1079711914062
-0.17638975381851196,9.902467727661133,0.6241053342819214,1.1798522472381592,0.09878839552402496,1.2496285438537598,0.0,-2.1126701831817627,957.8628540039062,-213.00616455078125,-644.8567504882812
-0.17385101318359375,9.864057540893555,0.6069648861885071,1.2127312421798706,0.0987841784954071,1.2536358833312988,0.0,-2.144871711730957,965.6265258789062,-208.9132080078125,-656.7134399414062
-0.1748102605342865,9.879354476928711,0.6158022284507751,1.2534245252609253,0.09103715419769287,1.2505998611450195,0.0,-2.11108136177063,1460.4903564453125,-371.5595397949219,-988.9307250976562
-0.17551875114440918,9.830793380737305,0.623328447341919,1.2450025081634521,0.0908239483833313,1.2495372295379639,0.0,-2.119032144546509,983.6978149414062,-222.67404174804688,-661.0237426757812
-0.1785029172897339,9.817310333251953,0.6006323099136353,1.2282381057739258,0.08812043815851212,1.257177710533142,0.0,-2.1334304809570312,771.8131713867188,-163.19264221191406,-508.6205139160156
-0.17892035841941833,9.82352066040039,0.5866613388061523,1.1525452136993408,0.09137758612632751,1.2637680768966675,0.0,-2.112513542175293,597.5201416015625,-104.60673522949219,-392.913330078125
-0.1788104772567749,9.834148406982422,0.6090809106826782,1.1582560539245605,0.09190763533115387,1.2421650886535645,0.0,-2.105393171310425,556.6320190429688,-90.00788879394531,-366.62408447265625
-0.17865155637264252,9.751884460449219,0.609438419342041,1.198922872543335,0.09168913960456848,1.2506520748138428,0.0,-2.1036713123321533,653.99462890625,-125.55538177490234,-428.4392395019531
-0.17523598670959473,9.72571086883545,0.5986387133598328,1.1837341785430908,0.09924982488155365,1.2635140419006348,0.0,-2.0922112464904785,798.2251586914062,-165.86029052734375,-532.3648681640625
-0.1767018437385559,9.79878044128418,0.6031844615936279,1.1313058137893677,0.0989413931965828,1.2707617282867432,0.0,-2.103527784347534,610.3602294921875,-103.7455062866211,-406.6147766113281
-0.17525094747543335,9.798844337463379,0.6002494096755981,1.1632766723632812,0.09976183623075485,1.2668254375457764,0.0,-2.1174771785736084,756.651123046875,-148.6643524169922,-507.9866943359375
-0.17296084761619568,9.71540355682373,0.6137564182281494,1.216992735862732,0.10046177357435226,1.2570652961730957,0.0,-2.1128079891204834,897.6224975585938,-191.11341857910156,-606.5090942382812
-0.17017678916454315,9.68567943572998,0.6016756296157837,1.1688045263290405,0.10488186031579971,1.2607009410858154,0.0,-2.0889501571655273,904.7708740234375,-185.22462463378906,-619.5462036132812
-0.17017170786857605,9.693389892578125,0.6198554039001465,1.185299277305603,0.0994768962264061,1.2547032833099365,0.0,-2.1018457412719727,1012.2966918945312,-218.23916625976562,-694.0574951171875
-0.16924957931041718,9.711150169372559,0.6194198131561279,1.177328109741211,0.10204491019248962,1.2676033973693848,0.0,-2.092827081680298,1284.64208984375,-296.56939697265625,-888.0725708007812
-0.1710284948348999,9.682231903076172,0.6043542623519897,1.1708385944366455,0.09701120853424072,1.2720235586166382,0.0,-2.0932068824768066,1006.910888671875,-220.69943237304688,-686.2114868164062
-0.172006756067276,9.678993225097656,0.5984354019165039,1.1771841049194336,0.09266634285449982,1.258035659790039,0.0,-2.0892276763916016,1093.3232421875,-254.20655822753906,-739.1165771484375
-0.171828031539917,9.6593656539917,0.608087420463562,1.196666955947876,0.09395362436771393,1.2769396305084229,0.0,-2.1180055141448975,1227.970947265625,-296.2352294921875,-831.7357177734375
-0.1730886995792389,9.710773468017578,0.6106463074684143,1.187851905822754,0.09568570554256439,1.261047601699829,0.0,-2.0918946266174316,1072.7899169921875,-248.98739624023438,-723.8025512695312
-0.17584991455078125,9.70660400390625,0.5918426513671875,1.168409824371338,0.08904381096363068,1.2719531059265137,0.0,-2.1017770767211914,858.1406860351562,-189.16441345214844,-568.976318359375
-0.1750698685646057,9.667051315307617,0.6000536680221558,1.1566147804260254,0.09224603325128555,1.2648687362670898,0.0,-2.107898235321045,735.2935180664062,-147.07623291015625,-488.2173156738281
-0.17600491642951965,9.733382225036621,0.624887228012085,1.2273900508880615,0.09439226984977722,1.2514572143554688,0.0,-2.100496768951416,1093.5908203125,-266.3658752441406,-727.2249145507812
-0.17924466729164124,9.765371322631836,0.6146444082260132,1.2265342473983765,0.08700409531593323,1.2623326778411865,0.0,-2.112865924835205,922.4332885742188,-218.81446838378906,-603.6187744140625
-0.17936137318611145,9.772106170654297,0.5979346036911011,1.189825177192688,0.08911903947591782,1.2490534782409668,0.0,-2.0930123329162598,750.1280517578125,-160.46530151367188,-489.6627502441406
-0.1800990104675293,9.75445556640625,0.6150695085525513,1.1585885286331177,0.08876702189445496,1.250927448272705,0.0,-2.1118340492248535,580.013916015625,-102.91521453857422,-377.0986633300781
-0.17974020540714264,9.780071258544922,0.595819354057312,1.2120859622955322,0.09320785105228424,1.2651114463806152,0.0,-2.113267421722412,689.1284790039062,-139.23593139648438,-449.8926086425781
-0.1783788949251175,9.764618873596191,0.609585165977478,1.1928602457046509,0.09431350976228714,1.2446179389953613,0.0,-2.0985829830169678,694.4561767578125,-138.44602966308594,-456.01019287109375
-0.17891830205917358,9.79258918762207,0.6194045543670654,1.1746042966842651,0.09346456825733185,1.2412927150726318,0.0,-2.1159443855285645,677.095703125,-132.55343627929688,-444.5422668457031
-0.1751301884651184,9.770234107971191,0.6361558437347412,1.2383407354354858,0.09633967280387878,1.2422630786895752,0.0,-2.102687358856201,1176.6038818359375,-287.52215576171875,-789.081787109375
-0.17368976771831512,9.767990112304688,0.6072283387184143,1.27098548412323,0.09568806737661362,1.2451956272125244,0.0,-2.1023073196411133,1706.3609619140625,-455.3490295410156,-1151.011962890625
-0.17414771020412445,9.816009521484375,0.6104156970977783,1.2008447647094727,0.09497009217739105,1.251236915588379,0.0,-2.115506649017334,1028.4703369140625,-233.20977783203125,-695.260498046875
-0.17477959394454956,9.76619815826416,0.5923858880996704,1.1955316066741943,0.08865893632173538,1.2463617324829102,0.0,-2.1129064559936523,863.6646118164062,-185.83103942871094,-577.8336181640625
-0.17406949400901794,9.752277374267578,0.5884318947792053,1.1505701541900635,0.09070657938718796,1.25006103515625,0.0,-2.1212046146392822,700.5668334960938,-130.42955017089844,-470.13720703125
-0.17462897300720215,9.745421409606934,0.6104103326797485,1.169672966003418,0.09148113429546356,1.2637372016906738,0.0,-2.122452735900879,749.9646606445312,-147.01980590820312,-502.9448547363281
-0.17362520098686218,9.793787002563477,0.6094062328338623,1.1929149627685547,0.0929582342505455,1.255494475364685,0.0,-2.1241979598999023,881.3981323242188,-184.8326873779297,-596.5653686523438
-0.17209771275520325,9.705097198486328,0.6131776571273804,1.1575891971588135,0.09739115089178085,1.2471606731414795,0.0,-2.11250376701355,786.7763671875,-153.58880615234375,-533.1875610351562
-0.17222845554351807,9.754087448120117,0.6328657865524292,1.1782453060150146,0.09761154651641846,1.250505805015564,0.0,-2.1036481857299805,850.9666748046875,-171.1465301513672,-579.8201293945312
-0.17303992807865143,9.784632682800293,0.608162522315979,1.201484203338623,0.0961209237575531,1.246049165725708,0.0,-2.108488082885742,1093.469482421875,-251.9166259765625,-741.5528564453125
-0.17338785529136658,9.8582763671875,0.6248450875282288,1.1761775016784668,0.09182129055261612,1.247438669204712,0.0,-2.0736260414123535,1328.12060546875,-322.54705810546875,-905.5735473632812
-0.17434483766555786,9.848278999328613,0.6128839254379272,1.1689517498016357,0.0898301899433136,1.2475775480270386,0.0,-2.108003854751587,879.6495361328125,-184.35765075683594,-595.2918701171875
-0.17329835891723633,9.804397583007812,0.6203427910804749,1.1895627975463867,0.09360450506210327,1.2460250854492188,0.0,-2.117053508758545,836.2545776367188,-168.56271362304688,-567.6919555664062
-0.17403444647789001,9.8673095703125,0.593471884727478,1.1895521879196167,0.09375417232513428,1.2574172019958496,0.0,-2.083810567855835,1075.1021728515625,-245.4158477783203,-729.6864013671875
-0.17600303888320923,9.883552551269531,0.5902273654937744,1.1534502506256104,0.09434264153242111,1.2462942600250244,0.0,-2.084608793258667,807.0762939453125,-165.31655883789062,-541.7596435546875
-0.17786917090415955,9.891432762145996,0.6241545081138611,1.1509058475494385,0.092217817902565,1.243274211883545,0.0,-2.087604522705078,647.8937377929688,-116.21466827392578,-431.6791076660156
-0.17472049593925476,9.870443344116211,0.6224943399429321,1.1563525199890137,0.09678366780281067,1.241668701171875,0.0,-2.1059346199035645,692.9682006835938,-123.71723937988281,-469.2510681152344
-0.17481660842895508,9.80953598022461,0.6247364282608032,1.189802646636963,0.0971379429101944,1.2502915859222412,0.0,-2.0783801078796387,862.9540405273438,-181.36940002441406,-581.584716796875
-0.17337986826896667,9.920748710632324,0.6079854369163513,1.1677329540252686,0.09874150902032852,1.257110357284546,0.0,-2.0803003311157227,1230.0506591796875,-286.89373779296875,-843.1569213867188
-0.17244797945022583,9.830431938171387,0.5947583317756653,1.2065818309783936,0.0935334861278534,1.25080144405365,0.0,-2.1025795936584473,957.2425537109375,-203.92735290527344,-653.3153076171875
-0.17123085260391235,9.837995529174805,0.6091366410255432,1.203275442123413,0.09898883104324341,1.2474932670593262,0.0,-2.101567506790161,1313.14453125,-308.70947265625,-904.4351806640625
-0.17272259294986725,9.899216651916504,0.6217222809791565,1.1953449249267578,0.09676745533943176,1.2565648555755615,0.0,-2.100961446762085,1321.8072509765625,-313.0958251953125,-908.71142578125
-0.17035514116287231,9.879934310913086,0.6036401391029358,1.1882266998291016,0.09856614470481873,1.252078890800476,0.0,-2.0874485969543457,1298.8905029296875,-296.5782775878906,-902.3125
-0.17171545326709747,9.852226257324219,0.5970357656478882,1.187950611114502,0.09657375514507294,1.2579333782196045,0.0,-2.0751423835754395,1298.09130859375,-305.7795715332031,-892.3116455078125
-0.17130783200263977,9.835765838623047,0.6138100624084473,1.2030445337295532,0.09566331654787064,1.2665519714355469,0.0,-2.1198737621307373,962.8847045898438,-198.96923828125,-663.91552734375
-0.1714567244052887,9.880660057067871,0.6012226343154907,1.1603586673736572,0.09521695971488953,1.2751657962799072,0.0,-2.1033525466918945,1032.84521484375,-218.87168884277344,-713.9734497070312
-0.171188622713089,9.867624282836914,0.6183492541313171,1.1756360530853271,0.09736159443855286,1.2582238912582397,0.0,-2.0955989360809326,1242.14892578125,-282.9223937988281,-859.2265014648438
-0.17361235618591309,9.87165641784668,0.6013438701629639,1.1957697868347168,0.09249543398618698,1.2548718452453613,0.0,-2.1010773181915283,1062.884033203125,-239.22122192382812,-723.6627197265625
-0.17511366307735443,9.897931098937988,0.6035826206207275,1.2245055437088013,0.09032632410526276,1.2530145645141602,0.0,-2.113689422607422,922.2681274414062,-198.4372100830078,-623.8308715820312
-0.17439305782318115,9.827901840209961,0.5932854413986206,1.1983599662780762,0.09135233610868454,1.2451462745666504,0.0,-2.099363327026367,942.3380737304688,-207.0080108642578,-635.330078125
-0.1719348132610321,9.787919044494629,0.5899261236190796,1.2280173301696777,0.09537718445062637,1.2543842792510986,0.0,-2.0613577365875244,1339.2489013671875,-325.7524108886719,-913.4963989257812
-0.17047551274299622,9.862369537353516,0.6037999391555786,1.2194910049438477,0.09878548979759216,1.2655643224716187,0.0,-2.0994062423706055,1711.6025390625,-423.79864501953125,-1187.8038330078125
-0.16772031784057617,9.823288917541504,0.588166356086731,1.2156174182891846,0.09916424751281738,1.2368874549865723,0.0,-2.0971875190734863,1917.7530517578125,-474.51568603515625,-1343.2373046875
-0.16851870715618134,9.823724746704102,0.6084915399551392,1.2108232975006104,0.0952068641781807,1.2586714029312134,0.0,-2.0938198566436768,2039.3765869140625,-513.0491943359375,-1426.327392578125
-0.16728374361991882,9.816401481628418,0.6111741662025452,1.260416030883789,0.09476790577173233,1.2750136852264404,0.0,-2.090298891067505,-9199.935546875,2811.8623046875,6488.07275390625
-0.16818439960479736,9.880891799926758,0.5952558517456055,1.2199594974517822,0.09358220547437668,1.2635688781738281,0.0,-2.0817067623138428,4971.94140625,-1373.7293701171875,-3498.211669921875
-0.169002965092659,9.914312362670898,0.6103807687759399,1.2318265438079834,0.09281301498413086,1.257652997970581,0.0,-2.0971083641052246,3224.354248046875,-858.7301025390625,-2265.623779296875
-0.171319842338562,9.92631721496582,0.600822389125824,1.2450472116470337,0.08876748383045197,1.256706953048706,0.0,-2.090376853942871,5627.26220703125,-1627.5211181640625,-3899.741455078125
-0.17172232270240784,9.903470993041992,0.6054887771606445,1.2359819412231445,0.08866181969642639,1.2780787944793701,0.0,-2.0904335975646973,5110.68310546875,-1476.31787109375,-3534.36474609375
-0.17297399044036865,9.881773948669434,0.6013981103897095,1.2484785318374634,0.09210173785686493,1.2625929117202759,0.0,-2.079277515411377,3026.8515625,-855.3570556640625,-2071.494384765625
-0.17215734720230103,9.85892391204834,0.6029478311538696,1.2353934049606323,0.09078694880008698,1.255199670791626,0.0,-2.0932748317718506,1696.0714111328125,-432.77691650390625,-1163.29443359375
-0.17378704249858856,9.855314254760742,0.6281100511550903,1.195182204246521,0.0930786281824112,1.2572426795959473,0.0,-2.0786054134368896,1167.4532470703125,-272.4949951171875,-794.958251953125
-0.17410632967948914,9.872714042663574,0.6225522756576538,1.207525610923767,0.0929446741938591,1.2473907470703125,0.0,-2.0878686904907227,1240.23291015625,-297.1330261230469,-843.099853515625
-0.1742897629737854,9.888548851013184,0.6006170511245728,1.1712812185287476,0.09283339977264404,1.2615147829055786,0.0,-2.084115982055664,1033.727783203125,-231.2786407470703,-702.4491577148438
-0.17443528771400452,9.879190444946289,0.6115979552268982,1.1547186374664307,0.09002266824245453,1.2483198642730713,0.0,-2.093160629272461,706.1879272460938,-127.29460906982422,-478.8932800292969
-0.17660018801689148,9.86768913269043,0.5884301662445068,1.156061053276062,0.09143871814012527,1.2491424083709717,0.0,-2.0623371601104736,772.8410034179688,-156.5915985107422,-516.2493896484375
-0.17703285813331604,9.914077758789062,0.603682279586792,1.1684105396270752,0.09059363603591919,1.2564218044281006,0.0,-2.079444408416748,807.8848876953125,-166.4389190673828,-541.4459838867188
-0.17626124620437622,9.884801864624023,0.6044908761978149,1.1154005527496338,0.09327244758605957,1.257488489151001,0.0,-2.0807900428771973,712.1212768554688,-133.765869140625,-478.3554992675781
-0.17608416080474854,9.890445709228516,0.5951488614082336,1.1160836219787598,0.09482038021087646,1.2454400062561035,0.0,-2.0901577472686768,595.5875244140625,-95.58953857421875,-399.99798583984375
-0.17447133362293243,9.887517929077148,0.5870675444602966,1.172468662261963,0.09587123990058899,1.2553296089172363,0.0,-2.06723690032959,847.3992309570312,-173.02630615234375,-574.373046875
-0.17598176002502441,9.870335578918457,0.612496018409729,1.1691575050354004,0.09492000937461853,1.2541205883026123,0.0,-2.077801465988159,768.2646484375,-151.7333221435547,-516.53125
-0.17576144635677338,9.884696960449219,0.6207621097564697,1.1878890991210938,0.09660590440034866,1.2439532279968262,0.0,-2.091498374938965,778.2564697265625,-153.7250213623047,-524.5314331054688
-0.1756586730480194,9.917556762695312,0.6138395071029663,1.2019076347351074,0.09577667713165283,1.255155086517334,0.0,-2.086848497390747,1017.9835205078125,-229.37451171875,-688.6089477539062
-0.17435315251350403,9.88206672668457,0.6155611276626587,1.174841284751892,0.09542529284954071,1.2546789646148682,0.0,-2.1012487411499023,922.9768676757812,-195.79110717773438,-627.185791015625
-0.17422878742218018,9.87297248840332,0.611223042011261,1.189327597618103,0.0939471423625946,1.251578688621521,0.0,-2.0925188064575195,1147.9796142578125,-268.5287170410156,-779.4508666992188
-0.17557008564472198,9.86461353302002,0.5898786783218384,1.2125611305236816,0.09139764308929443,1.2514903545379639,0.0,-2.0782418251037598,1208.1976318359375,-296.3527526855469,-811.8448486328125
-0.1754513680934906,9.864953994750977,0.5998111963272095,1.2092535495758057,0.09326595067977905,1.2600079774856567,0.0,-2.0930113792419434,1329.03515625,-333.82470703125,-895.21044921875
-0.17795386910438538,9.849512100219727,0.5972935557365417,1.1983964443206787,0.0922478437423706,1.256582260131836,0.0,-2.064751625061035,977.05419921875,-229.4158935546875,-647.6383666992188
-0.17375501990318298,9.81300163269043,0.606566309928894,1.1954271793365479,0.09967994689941406,1.2617789506912231,0.0,-2.0815703868865967,1128.3868408203125,-263.312255859375,-765.074462890625
-0.1757185459136963,9.863007545471191,0.6149409413337708,1.1717673540115356,0.0970703512430191,1.255612850189209,0.0,-2.0808064937591553,841.2738037109375,-174.86798095703125,-566.4057006835938
-0.1766691654920578,9.91279411315918,0.6175488233566284,1.2386839389801025,0.09862028062343597,1.2603249549865723,0.0,-2.0810890197753906,1640.73828125,-436.57208251953125,-1104.166015625
-0.1747516691684723,9.881390571594238,0.633076548576355,1.2744793891906738,0.09781577438116074,1.256738543510437,0.0,-2.0815157890319824,2966.468017578125,-851.6621704101562,-2014.8060302734375
-0.17462968826293945,9.926544189453125,0.636428713798523,1.2497444152832031,0.09892871975898743,1.2581465244293213,0.0,-2.0869669914245605,2846.426025390625,-803.4839477539062,-1942.9420166015625
-0.17480626702308655,9.890170097351074,0.6303359270095825,1.2584447860717773,0.09447717666625977,1.261940360069275,0.0,-2.064671039581299,3528.19287109375,-1031.0206298828125,-2397.17236328125
-0.17676126956939697,9.895877838134766,0.619061291217804,1.2367589473724365,0.09427888691425323,1.2617565393447876,0.0,-2.0681564807891846,2063.922607421875,-577.828857421875,-1386.0938720703125
